,latitude,longitude,status,pressure
9005,41.814507618252094,-87.63480473679378,ok,100
9006,41.81264161368782,-87.63533746367679,ok,100
9007,41.81374419017015,-87.63558794208542,needs testing,100
9008,41.8136059376869,-87.6347625175642,ok,100
9009,41.81268657886546,-87.63473966721588,ok,100
9010,41.81265257516138,-87.63343111001795,ok,100
9011,41.813086025528186,-87.63344829034456,ok,100
9012,41.81456278434265,-87.63349086695352,ok,100
9013,41.81539873542342,-87.63372246324538,ok,100
9014,41.85639602390509,-87.64053669054279,ok,100
9015,41.85578225643568,-87.64051654924226,needs testing,100
9016,41.855737608402976,-87.64196236701852,needs testing,100
9017,41.854934025116776,-87.64198886535175,needs testing,100
9018,41.85522295832601,-87.64289577219449,ok,100
9019,41.85438559799513,-87.64285124856923,ok,100
9020,41.854377939765534,-87.64379702461308,ok,100
9021,41.85491831422176,-87.64381352465718,ok,100
9022,41.85654567897699,-87.64198879379964,ok,100
9023,41.854193233072046,-87.64191989414807,ok,100
9024,41.85351519717127,-87.64174988188495,ok,100
9025,41.8540184792611,-87.64447335009487,ok,100
9026,41.85338900151654,-87.64461392770434,ok,100
9027,41.852753887664655,-87.64437094161767,ok,100
9028,41.8527978312069,-87.64335788869163,ok,100
9029,41.86376803909669,-87.62756166907393,ok,100
9030,41.86274765773176,-87.62933265128675,ok,100
9031,41.861988895595516,-87.63011334108317,not ok,100
9032,41.86152409666368,-87.62891736319821,ok,100
9033,41.86140356776866,-87.63016059463429,ok,100
9034,41.86412527038123,-87.62815556841369,ok,100
9035,41.867127283212355,-87.6283466744209,ok,100
9036,41.86579398653201,-87.62864302695503,ok,100
9037,41.864950487072704,-87.62931712156323,ok,100
9038,41.86761863621471,-87.62936554126121,needs testing,100
9039,41.86649451778933,-87.63031614978266,ok,100
9040,41.86686225564448,-87.63031632485192,ok,100
9041,41.86757446776506,-87.63070962286021,needs testing,100
9042,41.85992476082791,-87.63804557490852,ok,100
9043,41.85759658305589,-87.63664079153237,not ok,100
9044,41.85928637736563,-87.64494482311666,ok,100
9045,41.85849077868416,-87.64491305425136,needs testing,100
9046,41.85737882085603,-87.64488064772883,ok,100
9047,41.859777673792095,-87.64397228173982,needs testing,100
9048,41.85913273486754,-87.64394293621308,ok,100
9049,41.858581335523525,-87.64393676785964,needs testing,100
9050,41.85771535551609,-87.64372440981018,ok,100
9051,41.85986600178593,-87.64303221105608,ok,100
9052,41.859156773286344,-87.64299055465845,ok,100
9053,41.85843606405342,-87.64297006797716,ok,100
9054,41.85982780925066,-87.64178731985673,ok,100
9055,41.8589667741653,-87.64177153298458,ok,100
9056,41.85848676312599,-87.64173728465934,ok,100
9057,41.85746513781353,-87.6416958998307,ok,100
9058,41.85762113981378,-87.64208514555652,ok,100
9059,41.857625067254496,-87.64273798968215,needs testing,100
9060,41.859078949870266,-87.64079547629234,ok,100
9061,41.85837500811444,-87.64075399940369,not ok,100
9062,41.85774800901968,-87.64075184291177,needs testing,100
9063,41.85801313466898,-87.63881733883308,needs testing,100
9064,41.85779173211096,-87.63970748395096,ok,100
9065,41.85745360428946,-87.64059888359806,ok,100
9066,41.8598822606614,-87.64017116349824,ok,100
9067,41.859890158004426,-87.63926991560739,ok,100
9068,41.86738729657223,-87.6423340461179,ok,100
9069,41.86740463091704,-87.64059034307843,ok,100
9070,41.86958134521804,-87.64067748874051,ok,100
9071,41.867381382361216,-87.63941261119405,needs testing,100
9072,41.868028216415674,-87.63939955654273,ok,100
9073,41.86891524061423,-87.63949292640426,ok,100
9074,41.87133448433803,-87.64397016137278,needs testing,100
9075,41.85982233907939,-87.6408230644673,ok,100
9076,41.868222929114275,-87.62852338318787,ok,100
9077,41.860261581300094,-87.62745037029717,ok,100
9078,41.86763456512304,-87.62755653650092,needs testing,100
9079,41.86277093004494,-87.63053722675348,needs testing,100
9080,41.86359339581284,-87.63057691519727,ok,100
9081,41.86434488716599,-87.63052671223481,ok,100
9082,41.8648550305724,-87.63026934917187,ok,100
9083,41.86628927595698,-87.63027591330452,ok,100
9084,41.86708406483611,-87.63034032647944,ok,100
9085,41.8602545462655,-87.62866646506284,ok,100
9086,41.860242486126204,-87.62942076136365,ok,100
9087,41.860533894012754,-87.62896764875666,not ok,100
9088,41.86023918836812,-87.63017261198843,ok,100
9089,41.862189780425076,-87.62749270296038,ok,100
9090,41.862833286692855,-87.62754131805434,ok,100
9091,41.86274123839124,-87.62848352782841,ok,100
9092,41.861840266865315,-87.62854076001607,not ok,100
9093,41.86183477842339,-87.62764697412116,ok,100
9094,41.86564661323436,-87.63026236722004,ok,100
9095,41.86640838665764,-87.62838755212395,ok,100
9096,41.8665349175493,-87.62933298477323,needs testing,100
9097,41.865590057780054,-87.6283436326845,ok,100
9098,41.86615575309351,-87.62758553302942,not ok,100
9099,41.865398145336066,-87.62759943475046,ok,100
9100,41.865547975821414,-87.62928811840231,ok,100
9101,41.864087865526805,-87.62947678609224,ok,100
9102,41.86348540157522,-87.62831384522396,ok,100
9103,41.8633931770058,-87.62922821887243,needs testing,100
9104,41.86419678078127,-87.62755138444984,ok,100
9105,41.86494465279001,-87.64134122755353,ok,100
9106,41.86375659249724,-87.64190777106205,needs testing,100
9107,41.86352805243283,-87.63931720621754,ok,100
9108,41.86303336911127,-87.63927697160261,ok,100
9109,41.86234359297037,-87.63925349235517,not ok,100
9110,41.864686669212944,-87.6452259253848,ok,100
9111,41.861198575419685,-87.64088518272989,ok,100
9112,41.86121783215864,-87.63970393535715,ok,100
9113,41.86192513107134,-87.63922929992057,needs testing,100
9114,41.86139490886983,-87.63923023015143,needs testing,100
9115,41.86474232035286,-87.6392985686465,ok,100
9116,41.86253872270592,-87.64035072491198,not ok,100
9117,41.86709669304825,-87.63936440812523,ok,100
9118,41.8657050261756,-87.63934795877954,ok,100
9119,41.861893633089046,-87.64186261221607,ok,100
9120,41.861865794070575,-87.64348199870243,needs testing,100
9121,41.86229966074808,-87.64313129262038,ok,100
9122,41.862287347024285,-87.64399141614157,not ok,100
9123,41.861823101576384,-87.6449766172553,ok,100
9124,41.86243273685215,-87.64496324048707,ok,100
9125,41.862866344759354,-87.64506209840738,ok,100
9126,41.86133669723195,-87.6456581626772,ok,100
9127,41.86299217865938,-87.64576636878212,ok,100
9128,41.8636746054708,-87.6452235860438,ok,100
9129,41.86406110688635,-87.64509903957577,ok,100
9130,41.86549461502286,-87.6451945646046,not ok,100
9131,41.86614619217783,-87.64523510639907,ok,100
9132,41.8665536598023,-87.64524974934034,ok,100
9133,41.866994454722615,-87.64529255143418,ok,100
9134,41.866366398706965,-87.64403976653394,needs testing,100
9135,41.86545790476559,-87.64400991854644,ok,100
9136,41.86500957648522,-87.64389591506131,ok,100
9137,41.86112855512537,-87.64474014187167,not ok,100
9138,41.86109597288201,-87.64181639747835,ok,100
9139,41.863739877335455,-87.64066101790766,needs testing,100
9140,41.86713755114289,-87.63597675161287,ok,100
9141,41.86713532780116,-87.63702114571754,ok,100
9142,41.86706279928164,-87.6434882080612,ok,100
9143,41.86714298817318,-87.63846372195576,ok,100
9144,41.867145425699974,-87.63688126510249,ok,100
9145,41.80399078893939,-87.61732914544737,ok,100
9146,41.8040250070989,-87.61688448948408,ok,100
9147,41.80300248456234,-87.61926053999825,ok,100
9148,41.80396197692211,-87.6208571922174,not ok,100
9149,41.80292804427785,-87.62087562386097,ok,100
9150,41.80375582837435,-87.62017935129288,ok,100
9151,41.804160958875585,-87.61927432674057,ok,100
9152,41.80484958040232,-87.62086491866647,ok,100
9153,41.80579752949587,-87.62096520942207,ok,100
9154,41.80558084866754,-87.61927754056904,ok,100
9155,41.80757079769148,-87.62250287112393,ok,100
9156,41.80761111989533,-87.62097869614367,ok,100
9157,41.808392199881744,-87.62099315459024,ok,100
9158,41.80845625838445,-87.61938614677273,ok,100
9159,41.80763843476498,-87.61935910982145,ok,100
9160,41.80754720178647,-87.6258382864836,ok,100
9161,41.8075532318232,-87.62425924557509,ok,100
9162,41.808351414028344,-87.62425994159521,ok,100
9163,41.80769493674676,-87.61692011796005,ok,100
9164,41.808464708108126,-87.61797974789398,ok,100
9165,41.80766962517718,-87.61798169357726,ok,100
9166,41.80574383198474,-87.61688794822703,needs testing,100
9167,41.805745613744755,-87.61751317469489,ok,100
9168,41.805876756553396,-87.61792703267112,ok,100
9169,41.80482150011078,-87.61790294746793,not ok,100
9170,41.807667616623405,-87.61519299033856,ok,100
9171,41.862953625943305,-87.64190594431521,ok,100
9172,41.862355879374164,-87.64186425457218,ok,100
9173,41.86432376156955,-87.64192685592548,not ok,100
9174,41.8652207612006,-87.64193752941686,ok,100
9175,41.865780439198666,-87.6419762414655,ok,100
9176,41.866291178521884,-87.64196667107403,ok,100
9177,41.86705834842615,-87.64206835331453,ok,100
9178,41.86471902039074,-87.64192666491064,ok,100
9179,41.865791819273696,-87.64083720910426,ok,100
9180,41.86418998048953,-87.64073247124618,ok,100
9181,41.851962174718714,-87.6281729998577,ok,100
9182,41.84268517509603,-87.62378132786539,ok,100
9183,41.84345837828683,-87.62331401010238,ok,100
9184,41.838508003453356,-87.61689927983478,ok,100
9185,41.83971109916864,-87.61707402884873,ok,100
9186,41.84033145805361,-87.61708928313662,not ok,100
9187,41.841121263792324,-87.61712831374217,ok,100
9188,41.841296091529706,-87.61776133631618,ok,100
9189,41.842984452424105,-87.61716993029725,ok,100
9190,41.84375736330487,-87.6171953235639,needs testing,100
9191,41.84442061282989,-87.61720362495076,needs testing,100
9192,41.84528161739981,-87.61723850121376,ok,100
9193,41.84564568114775,-87.61695449039607,ok,100
9194,41.84527025488593,-87.6162426972346,ok,100
9195,41.84509478696838,-87.61582776053551,needs testing,100
9196,41.844980522626834,-87.61476157264849,ok,100
9197,41.84461001047792,-87.61419958154387,ok,100
9198,41.84405630982336,-87.61472240772453,needs testing,100
9199,41.843427155575434,-87.61571450416496,ok,100
9200,41.84299201986486,-87.61570208511733,ok,100
9201,41.841988188882056,-87.61567297886008,ok,100
9202,41.83863189765524,-87.61373388242407,not ok,100
9203,41.84015428799412,-87.61228967574333,ok,100
9204,41.83983599341621,-87.61359003489045,ok,100
9205,41.83982211386652,-87.61421357939749,ok,100
9206,41.8400772656012,-87.61202600036518,ok,100
9207,41.84077131297649,-87.61229437752284,not ok,100
9208,41.84140592145903,-87.61256870547882,ok,100
9209,41.83912706410792,-87.61181575214806,ok,100
9210,41.839056416556744,-87.61588261098008,not ok,100
9211,41.842165833544804,-87.6151496726284,not ok,100
9212,41.842955439277915,-87.61765907342742,needs testing,100
9213,41.84218849357375,-87.61701679532744,ok,100
9214,41.842954231250246,-87.6189296596847,ok,100
9215,41.842196922481236,-87.618924833212,ok,100
9216,41.840320305903916,-87.6220924958605,ok,100
9217,41.8445079105677,-87.62331587152211,ok,100
9218,41.844605073266756,-87.62382050444708,ok,100
9219,41.84544737660381,-87.6233387675973,ok,100
9220,41.84550075656492,-87.62381060818825,ok,100
9221,41.84551993885556,-87.62199695915581,ok,100
9222,41.84488600559892,-87.62199160479818,ok,100
9223,41.84419876906335,-87.62197137156407,ok,100
9224,41.84355546760089,-87.62194755814289,ok,100
9225,41.843780292003174,-87.62052185398868,ok,100
9226,41.843644135720886,-87.62169596735473,ok,100
9227,41.84372947070042,-87.62240043986398,ok,100
9228,41.84281407099995,-87.62187894147655,ok,100
9229,41.8396913053159,-87.6253504082004,ok,100
9230,41.8408440372985,-87.62539934631552,ok,100
9231,41.84347577821221,-87.6254576697415,not ok,100
9232,41.8443630574518,-87.62544275199734,not ok,100
9233,41.8454926774251,-87.62548167309507,ok,100
9234,41.845744104871045,-87.62513982980502,ok,100
9235,41.84326219566025,-87.6250746735365,not ok,100
9236,41.83895846304359,-87.62316587417777,ok,100
9237,41.84037478822005,-87.62319239151779,ok,100
9238,41.839157310375825,-87.62369932446634,ok,100
9239,41.839721817959095,-87.62368886930993,ok,100
9240,41.84041279076643,-87.62372763067725,ok,100
9241,41.84120134929936,-87.62322543043172,ok,100
9242,41.84127706702293,-87.62373917117269,ok,100
9243,41.84208203120944,-87.62538369516567,ok,100
9244,41.84184675064549,-87.62507838268435,ok,100
9245,41.841851165726574,-87.623749699553,ok,100
9246,41.84214170835544,-87.6232993915725,ok,100
9247,41.84352022354432,-87.62372905951857,ok,100
9248,41.84403000522066,-87.62374809288318,ok,100
9249,41.84396172062216,-87.62332144902977,needs testing,100
9250,41.83970318915761,-87.62208394683519,ok,100
9251,41.83877411363524,-87.62204763542154,ok,100
9252,41.84117558394451,-87.62212723845923,ok,100
9253,41.85104469098102,-87.61539625323098,ok,100
9254,41.85093599721672,-87.61535301586974,ok,100
9255,41.85135674176721,-87.61551806757119,not ok,100
9256,41.85122543430008,-87.61546583292011,ok,100
9257,41.8497421638712,-87.61375321182526,ok,100
9258,41.849878410190634,-87.61382439291712,ok,100
9259,41.85064243728208,-87.6140019728388,needs testing,100
9260,41.85061623950076,-87.61393056379069,needs testing,100
9261,41.85138477889414,-87.61420600990121,ok,100
9262,41.85170720025015,-87.61433119086834,ok,100
9263,41.85179153613581,-87.61690576124343,ok,100
9264,41.81560970747166,-87.63248363645158,needs testing,100
9265,41.822823456417005,-87.62869422265793,ok,100
9266,41.81712246597239,-87.62647874661162,ok,100
9267,41.81783364716237,-87.62649495767306,ok,100
9268,41.818568778546855,-87.62650823466024,not ok,100
9269,41.81940785172403,-87.62653371999687,ok,100
9270,41.82052656006875,-87.62655880091447,ok,100
9271,41.82126771688014,-87.62657735369174,not ok,100
9272,41.821716379084506,-87.62873002280556,ok,100
9273,41.82097312704184,-87.62869544648952,ok,100
9274,41.820067980482634,-87.62864395434856,ok,100
9275,41.822838598858205,-87.62770031708746,needs testing,100
9276,41.823495836570046,-87.62771446335897,ok,100
9277,41.823578125678736,-87.62875500758724,ok,100
9278,41.82385653994407,-87.62660496222183,ok,100
9279,41.81906689738724,-87.62825707219218,ok,100
9280,41.81908440263207,-87.62720482417504,ok,100
9281,41.82284399981774,-87.62662944797813,ok,100
9282,41.82381179648424,-87.6274492964029,ok,100
9283,41.81975804486497,-87.62728821121216,needs testing,100
9284,41.821132668532975,-87.62735321881539,ok,100
9285,41.82055123391739,-87.62764799280238,needs testing,100
9286,41.820537881421515,-87.6284011506096,ok,100
9287,41.82288292543226,-87.61699146503967,ok,100
9288,41.82286877844984,-87.61268462284026,ok,100
9289,41.82291781659784,-87.6096648934357,ok,100
9290,41.82330552917537,-87.60701708763577,ok,100
9291,41.82805742739481,-87.60567326057009,ok,100
9292,41.82735612076792,-87.60519328412478,ok,100
9293,41.82660937439614,-87.60472615558665,ok,100
9294,41.82593419088441,-87.6043165802521,ok,100
9295,41.82515314146685,-87.60385748060807,ok,100
9296,41.82470717622454,-87.6026859909988,needs testing,100
9297,41.82461024110839,-87.60532476222313,ok,100
9298,41.8241374388451,-87.60352909375275,ok,100
9299,41.82346229514448,-87.60311046645539,needs testing,100
9300,41.82485997508673,-87.60397801786229,ok,100
9301,41.826237626783715,-87.60212439327488,not ok,100
9302,41.826496285891736,-87.60067607742727,ok,100
9303,41.829596476649996,-87.60434282795062,ok,100
9304,41.82612807429628,-87.60244025563377,needs testing,100
9305,41.818976531207134,-87.63377393768434,ok,100
9306,41.81811183717219,-87.63374116115153,ok,100
9307,41.81721617559602,-87.63371592930932,ok,100
9308,41.81819580943986,-87.63250993834335,not ok,100
9309,41.81728784784766,-87.63248266299301,ok,100
9310,41.81815581824356,-87.63129972925195,ok,100
9311,41.81901764986465,-87.63134971150848,ok,100
9312,41.81901965321481,-87.63221328615595,ok,100
9313,41.82107988638573,-87.63318185327064,not ok,100
9314,41.820512844954926,-87.63316859683557,ok,100
9315,41.81987123166372,-87.63332328626377,ok,100
9316,41.81919483273645,-87.63330951793823,needs testing,100
9317,41.82353430868407,-87.63326395221392,not ok,100
9318,41.82299924748499,-87.63325034553297,ok,100
9319,41.822539775898846,-87.6332359155849,not ok,100
9320,41.822004619848755,-87.63320676268265,ok,100
9321,41.82348426099175,-87.63268532480727,ok,100
9322,41.880724085227165,-87.62097938358383,ok,100
9323,41.8252898745589,-87.60732480205715,ok,100
9324,41.82741834831744,-87.61546483009272,ok,100
9325,41.82644299641746,-87.61544613662454,ok,100
9326,41.82654750004125,-87.6144090162179,ok,100
9327,41.825332321315464,-87.6060481211948,ok,100
9328,41.824561036041864,-87.60703513996592,ok,100
9329,41.824542288629786,-87.60560313960255,ok,100
9330,41.82413809428507,-87.60676837787135,ok,100
9331,41.82593404309844,-87.6086540869497,ok,100
9332,41.82569738474076,-87.60779120937033,ok,100
9333,41.82629408558288,-87.60661580328815,ok,100
9334,41.82599375989596,-87.6076762064363,ok,100
9335,41.82562381152356,-87.60624182180882,not ok,100
9336,41.82654004803871,-87.6058266743695,ok,100
9337,41.82706239723239,-87.60705052537237,ok,100
9338,41.8274739356414,-87.61460151839272,needs testing,100
9339,41.82660043682595,-87.61316826899504,needs testing,100
9340,41.82547077715273,-87.61541972072092,ok,100
9341,41.8251142823492,-87.61541372012363,ok,100
9342,41.825684009295074,-87.61439503754046,ok,100
9343,41.82472989083737,-87.61449316765615,ok,100
9344,41.82572713291833,-87.61336283081621,ok,100
9345,41.82485302263413,-87.6133939365405,ok,100
9346,41.82400726121918,-87.61358788252161,ok,100
9347,41.82371254184813,-87.61251977612594,ok,100
9348,41.82454101832611,-87.61540638053141,ok,100
9349,41.82397563725435,-87.61535125494972,ok,100
9350,41.8239850876918,-87.6145177861067,ok,100
9351,41.8238045531506,-87.61435730362385,ok,100
9352,41.824045727250564,-87.61734556170828,not ok,100
9353,41.823978884745294,-87.61660884636204,ok,100
9354,41.823675737333076,-87.6165944984048,ok,100
9355,41.825003339634335,-87.61663135554933,ok,100
9356,41.82482099066316,-87.61740140134067,ok,100
9357,41.82567677409431,-87.61664454031053,ok,100
9358,41.826595391374696,-87.6174496739506,not ok,100
9359,41.826437578678394,-87.61665520853202,needs testing,100
9360,41.82368180119907,-87.61730926799224,ok,100
9361,41.82967389672701,-87.60864634069492,needs testing,100
9362,41.8295644627446,-87.60829914396662,ok,100
9363,41.82991534240574,-87.60748771005167,ok,100
9364,41.82939182854409,-87.60708631146123,ok,100
9365,41.82906300400122,-87.60831997889835,ok,100
9366,41.828506309564425,-87.60905599116823,not ok,100
9367,41.829907663781185,-87.61115664559685,ok,100
9368,41.82983461121224,-87.61097669494713,ok,100
9369,41.82915194936951,-87.61114948608459,needs testing,100
9370,41.82893226037126,-87.61134993543365,ok,100
9371,41.82765316240352,-87.61174819016615,needs testing,100
9372,41.82754178375785,-87.61147058989597,ok,100
9373,41.82770717101673,-87.60891553964677,ok,100
9374,41.82823301585004,-87.6077803856309,ok,100
9375,41.827667276117126,-87.60862071349975,ok,100
9376,41.828693445034766,-87.60652819733485,ok,100
9377,41.8291288259023,-87.60975799065669,ok,100
9378,41.82671570042467,-87.61172938778509,ok,100
9379,41.82669302642091,-87.6112215750886,ok,100
9380,41.82671805013425,-87.60930677951404,ok,100
9381,41.82723084301897,-87.60986077011654,ok,100
9382,41.826857447000364,-87.60821365545279,ok,100
9383,41.82585273556468,-87.61077009297074,ok,100
9384,41.82564237840447,-87.61035867813085,needs testing,100
9385,41.82587232357317,-87.6097027896486,ok,100
9386,41.82496041293434,-87.61080220900396,ok,100
9387,41.824751752963735,-87.61025537644494,ok,100
9388,41.82500592676086,-87.60960443011032,ok,100
9389,41.824013642476935,-87.61239396044785,needs testing,100
9390,41.82402895037258,-87.61107299862178,ok,100
9391,41.824102175997595,-87.61017895355367,ok,100
9392,41.82409582801492,-87.60952324233078,not ok,100
9393,41.82382147785166,-87.60980971966949,ok,100
9394,41.82404498752647,-87.60862327424887,ok,100
9395,41.82379444338264,-87.60814920670788,ok,100
9396,41.82406764178428,-87.60755440191129,ok,100
9397,41.82507979558543,-87.60822021290558,ok,100
9398,41.82652851675082,-87.61820486965654,ok,100
9399,41.82733950560364,-87.61822182454826,ok,100
9400,41.828627858577725,-87.61846064816082,ok,100
9401,41.82934782581866,-87.61846781143937,ok,100
9402,41.8309669424859,-87.61675414318243,ok,100
9403,41.830904803311824,-87.61752702031251,needs testing,100
9404,41.831075415799056,-87.61586029426181,ok,100
9405,41.8310074292255,-87.61463199243057,ok,100
9406,41.831317206756054,-87.61312620343152,ok,100
9407,41.831037397555576,-87.613312903139,ok,100
9408,41.830048488060676,-87.6175428473781,ok,100
9409,41.83016654060761,-87.6167013002198,ok,100
9410,41.82928281019686,-87.61668769484685,ok,100
9411,41.828235258221085,-87.61666203407782,ok,100
9412,41.83018355098409,-87.61443664259362,ok,100
9413,41.829285674979005,-87.61445134019847,ok,100
9414,41.828472012073966,-87.61442787441689,needs testing,100
9415,41.828135290362816,-87.61552532954433,not ok,100
9416,41.829338704523224,-87.61549179170945,ok,100
9417,41.83019827025924,-87.61582295595665,ok,100
9418,41.829852266178634,-87.61426500206252,ok,100
9419,41.82926624615603,-87.61752821908742,not ok,100
9420,41.82852242471295,-87.61751761433418,needs testing,100
9421,41.82889247007044,-87.6143155633656,ok,100
9422,41.8298722169877,-87.61273040457982,ok,100
9423,41.82447241470011,-87.60860034176535,ok,100
9424,41.825879943638235,-87.60540960399935,ok,100
9425,41.82869939173776,-87.6128574032002,ok,100
9426,41.82764289708313,-87.6130475953932,ok,100
9427,41.82762401443072,-87.61422409625473,ok,100
9428,41.827653118965365,-87.61441040013415,ok,100
9429,41.82751302479863,-87.61573720082066,ok,100
9430,41.83133862121762,-87.61213530151899,ok,100
9431,41.7938414222404,-87.80046889721328,not ok,100
9432,41.81454318972644,-87.63244759259014,not ok,100
9433,41.81332980530919,-87.62831806128158,ok,100
9434,41.81273627723206,-87.6283043707147,ok,100
9435,41.81205913091994,-87.6283484159984,ok,100
9436,41.81118230050507,-87.62838642364673,ok,100
9437,41.81064514190975,-87.62826634977499,ok,100
9438,41.8104171267577,-87.63020829680141,ok,100
9439,41.81068549768318,-87.62975163157718,ok,100
9440,41.810660355335116,-87.62921297763428,ok,100
9441,41.81009592607256,-87.63037684674285,ok,100
9442,41.80981532051944,-87.62964711570302,ok,100
9443,41.809758105734915,-87.62820881086645,ok,100
9444,41.81030118475102,-87.62714446151534,ok,100
9445,41.80939391959002,-87.62726732084684,ok,100
9446,41.80943387397108,-87.62628389407227,ok,100
9447,41.8102869462501,-87.62630009223923,ok,100
9448,41.81118948333965,-87.62632305532046,not ok,100
9449,41.81209353873651,-87.6271443893046,ok,100
9450,41.8120674824183,-87.62634628776681,ok,100
9451,41.81388359339845,-87.62639027307841,ok,100
9452,41.812932949497046,-87.62637099478901,not ok,100
9453,41.81290412772384,-87.62744293163064,ok,100
9454,41.813983828337705,-87.6283151213159,ok,100
9455,41.81478314698274,-87.62637522793995,not ok,100
9456,41.81557712233447,-87.62642287006398,ok,100
9457,41.81554328832848,-87.6282059594015,ok,100
9458,41.81609900530254,-87.62802389927138,ok,100
9459,41.81634716341333,-87.62820503479067,ok,100
9460,41.81855281716325,-87.61592349801194,ok,100
9461,41.81858383929206,-87.6147105428145,not ok,100
9462,41.81857256659762,-87.61675723372524,ok,100
9463,41.817561504385296,-87.61677931742167,ok,100
9464,41.81675691468967,-87.61639869058726,ok,100
9465,41.8194375115943,-87.61649229819115,ok,100
9466,41.82032869349878,-87.6165297084362,ok,100
9467,41.81682764828469,-87.61675824699253,ok,100
9468,41.809034419262,-87.64094196536416,ok,100
9469,41.80912826778803,-87.63551791438664,ok,100
9470,41.81361495468807,-87.63352050680926,needs testing,100
9471,41.816255896971086,-87.63545315869649,ok,100
9472,41.80976289376968,-87.63256998937412,ok,100
9473,41.80974445457988,-87.63427324639687,not ok,100
9474,41.80975975501701,-87.63361829964937,ok,100
9475,41.8092446350518,-87.63337965379333,ok,100
9476,41.81032263178809,-87.63338576645467,ok,100
9477,41.81034288137157,-87.63256703446983,needs testing,100
9478,41.81091596935487,-87.63218232230142,ok,100
9479,41.80975148818532,-87.63528209135649,ok,100
9480,41.809984717733165,-87.63486497907871,ok,100
9481,41.811123184653425,-87.63342045281608,ok,100
9482,41.811822857020154,-87.63342274949494,ok,100
9483,41.811080144229614,-87.63158228265064,ok,100
9484,41.810391638268854,-87.63201706558323,ok,100
9485,41.80925641213862,-87.63066682803621,ok,100
9486,41.81184901829454,-87.63122563782845,needs testing,100
9487,41.81184391729544,-87.63237748184596,needs testing,100
9488,41.81265501517753,-87.63240651013528,needs testing,100
9489,41.81244006515034,-87.63240504760653,ok,100
9490,41.81254293707369,-87.63118292074914,ok,100
9491,41.813651197365125,-87.63244630579689,needs testing,100
9492,41.81382469226044,-87.63125112989981,ok,100
9493,41.81459415832138,-87.6312742405631,ok,100
9494,41.81536598486854,-87.6312909267985,needs testing,100
9495,41.81629499720028,-87.63131225076016,needs testing,100
9496,41.81630124220471,-87.63374160430907,ok,100
9497,41.81629596558085,-87.6345770255557,ok,100
9498,41.81620577876999,-87.63485002465136,not ok,100
9499,41.816674373237646,-87.62113732933722,needs testing,100
9500,41.81751405967922,-87.62121845360265,ok,100
9501,41.81849175817978,-87.62124283727377,needs testing,100
9502,41.81927014370321,-87.62126463513108,ok,100
9503,41.82028604860198,-87.62129357323482,ok,100
9504,41.821148337469225,-87.6213071064702,not ok,100
9505,41.82211887413158,-87.6213352963263,ok,100
9506,41.82279513563823,-87.62135950462651,ok,100
9507,41.82365527821447,-87.62137184346327,ok,100
9508,41.82113689464032,-87.6196741508148,ok,100
9509,41.82033009258848,-87.61967794948859,ok,100
9510,41.81930042807693,-87.61962524476513,needs testing,100
9511,41.81753651859771,-87.61959850078648,ok,100
9512,41.81932082140947,-87.61828014126354,not ok,100
9513,41.8167204651926,-87.6195868268695,ok,100
9514,41.816705139011034,-87.6182092977925,ok,100
9515,41.81756720120662,-87.61822059356378,ok,100
9516,41.81853995602442,-87.61823169198482,ok,100
9517,41.81856097463436,-87.61769455070932,ok,100
9518,41.81854653828463,-87.61728162302866,needs testing,100
9519,41.82006730554258,-87.61830480062363,ok,100
9520,41.82012901433539,-87.61792542131691,ok,100
9521,41.82034011546672,-87.61732284014292,ok,100
9522,41.821163736256636,-87.61830725403006,ok,100
9523,41.82117115863165,-87.61778019482404,ok,100
9524,41.82214223302095,-87.61834736566828,ok,100
9525,41.82288166147649,-87.6183634847951,not ok,100
9526,41.823671149774434,-87.6184228753928,ok,100
9527,41.82214820655976,-87.61720450266384,ok,100
9528,41.82179052194451,-87.6171867354108,not ok,100
9529,41.81852098356782,-87.61957812232973,ok,100
9530,41.81641764323334,-87.62327635838489,ok,100
9531,41.82361705040467,-87.62471488064786,not ok,100
9532,41.82279895390275,-87.61596192965979,needs testing,100
9533,41.822826390180296,-87.61475228270206,ok,100
9534,41.82251161529163,-87.6165290065035,ok,100
9535,41.82184791103535,-87.61653931768087,ok,100
9536,41.821197023078795,-87.61653736815934,ok,100
9537,41.820383472104744,-87.61489794095985,needs testing,100
9538,41.819167969265514,-87.61701043858334,ok,100
9539,41.819117543124314,-87.63554757677252,needs testing,100
9540,41.81889874950544,-87.64077347821454,ok,100
9541,41.818900049317335,-87.63992097842262,ok,100
9542,41.81894234666675,-87.63719321337572,not ok,100
9543,41.81804480588485,-87.63714479238348,ok,100
9544,41.81711973481355,-87.63826917619338,ok,100
9545,41.81713613358946,-87.63712018089375,not ok,100
9546,41.81717550051805,-87.63564362433011,ok,100
9547,41.818082410975656,-87.63577590444005,needs testing,100
9548,41.81896505613013,-87.63575878878314,needs testing,100
9549,41.818100330382244,-87.63474854133263,ok,100
9550,41.81719644370931,-87.63471637421213,ok,100
9551,41.8237015377182,-87.6359706356813,not ok,100
9552,41.82170163890198,-87.62738601422396,ok,100
9553,41.816741908540315,-87.61717689258586,ok,100
9554,41.816676371273616,-87.62163549849502,needs testing,100
9555,41.82364167042589,-87.6197508946674,needs testing,100
